datetime,count
2011-04-23 06:00:00,173.296
2011-04-23 07:00:00,148.996
2011-04-23 08:00:00,165.36
2011-04-23 09:00:00,175.304
2011-04-23 10:00:00,260.402
2011-04-23 11:00:00,516.23
2011-04-23 12:00:00,443.908
2011-04-23 13:00:00,282.806
2011-04-23 14:00:00,188.002
2011-04-23 15:00:00,137.722
2011-04-23 16:00:00,113.526
2011-04-23 17:00:00,77.904
2011-04-23 18:00:00,30.326
2011-04-23 19:00:00,13.398
2011-04-23 20:00:00,7.172
2011-04-23 21:00:00,3.07
2011-04-23 22:00:00,4.732
2011-04-23 23:00:00,13.35
2011-04-24 00:00:00,71.768
2011-04-24 01:00:00,177.612
2011-04-24 02:00:00,333.868
2011-04-24 03:00:00,136.48
2011-04-24 04:00:00,100.588
2011-04-24 05:00:00,107.94
2011-04-24 06:00:00,153.382
2011-04-24 07:00:00,148.198
2011-04-24 08:00:00,199.946
2011-04-24 09:00:00,185.376
2011-04-24 10:00:00,265.734
2011-04-24 11:00:00,314.958
2011-04-24 12:00:00,305.276
2011-04-24 13:00:00,248.516
2011-04-24 14:00:00,142.592
2011-04-24 15:00:00,124.78
2011-04-24 16:00:00,105.182
2011-04-24 17:00:00,84.376
2011-04-24 18:00:00,45.032
2011-04-24 19:00:00,15.844
2011-04-24 20:00:00,6.334
2011-04-24 21:00:00,3.676
2011-04-24 22:00:00,5.106
2011-04-24 23:00:00,17.496
2011-04-25 00:00:00,76.526
2011-04-25 01:00:00,170.49
2011-04-25 02:00:00,349.948
2011-04-25 03:00:00,135.096
2011-04-25 04:00:00,118.234
2011-04-25 05:00:00,99.174
2011-04-25 06:00:00,123.118
2011-04-25 07:00:00,115.36
2011-04-25 08:00:00,126.548
2011-04-25 09:00:00,190.698
2011-04-25 10:00:00,189.938
2011-04-25 11:00:00,487.99
2011-04-25 12:00:00,401.806
2011-04-25 13:00:00,348.292
2011-04-25 14:00:00,161.99
2011-04-25 15:00:00,152.606
2011-04-25 16:00:00,125.412
2011-04-25 17:00:00,121.284
2011-04-25 18:00:00,73.0
2011-04-25 19:00:00,64.301
2011-04-25 20:00:00,46.458
2011-04-25 21:00:00,15.656
2011-04-25 22:00:00,66.578
2011-04-25 23:00:00,69.308
2011-04-26 00:00:00,111.534
2011-04-26 01:00:00,167.966
2011-04-26 02:00:00,362.112
2011-04-26 03:00:00,147.092
2011-04-26 04:00:00,146.21
2011-04-26 05:00:00,196.526
2011-04-26 06:00:00,178.632
2011-04-26 07:00:00,163.824
2011-04-26 08:00:00,228.264
2011-04-26 09:00:00,156.296
2011-04-26 10:00:00,213.116
2011-04-26 11:00:00,366.114
2011-04-26 12:00:00,392.13
2011-04-26 13:00:00,240.796
2011-04-26 14:00:00,142.598
2011-04-26 15:00:00,142.186
2011-04-26 16:00:00,97.194
2011-04-26 17:00:00,103.17
2011-04-26 18:00:00,82.698
2011-04-26 19:00:00,70.15
2011-04-26 20:00:00,89.164
2011-04-26 21:00:00,49.166
2011-04-26 22:00:00,50.718
2011-04-26 23:00:00,66.174
2011-04-27 00:00:00,84.858
2011-04-27 01:00:00,119.214
2011-04-27 02:00:00,125.852
2011-04-27 03:00:00,156.914
2011-04-27 04:00:00,203.608
2011-04-27 05:00:00,197.512
2011-04-27 06:00:00,231.966
2011-04-27 07:00:00,241.712
2011-04-27 08:00:00,224.682
2011-04-27 09:00:00,254.384
2011-04-27 10:00:00,282.424
2011-04-27 11:00:00,366.078
2011-04-27 12:00:00,301.24
2011-04-27 13:00:00,243.988
2011-04-27 14:00:00,153.314
2011-04-27 15:00:00,137.726
2011-04-27 16:00:00,118.684
2011-04-27 17:00:00,81.46
2011-04-27 18:00:00,49.242
2011-04-27 19:00:00,11.198
2011-04-27 20:00:00,4.956
2011-04-27 21:00:00,18.704
2011-04-27 22:00:00,81.406
2011-04-27 23:00:00,241.384
2011-04-28 00:00:00,203.3
2011-04-28 01:00:00,160.74
2011-04-28 02:00:00,182.898
2011-04-28 03:00:00,235.296
2011-04-28 04:00:00,237.3
2011-04-28 05:00:00,233.634
2011-04-28 06:00:00,241.418
2011-04-28 07:00:00,341.09
2011-04-28 08:00:00,464.312
2011-04-28 09:00:00,359.204
2011-04-28 10:00:00,236.066
2011-04-28 11:00:00,182.188
2011-04-28 12:00:00,119.464
2011-04-28 13:00:00,108.55
2011-04-28 14:00:00,58.856
2011-04-28 15:00:00,26.774
2011-04-28 16:00:00,5.54
2011-04-28 17:00:00,12.364
2011-04-28 18:00:00,23.966
2011-04-28 19:00:00,115.994
2011-04-28 20:00:00,104.46
2011-04-28 21:00:00,222.624
2011-04-28 22:00:00,251.228
2011-04-28 23:00:00,373.0851666666666
2011-04-29 00:00:00,390.041
2011-04-29 01:00:00,364.642
2011-04-29 02:00:00,396.3295
2011-04-29 03:00:00,391.5213333333333
2011-04-29 04:00:00,351.6066666666666
2011-04-29 05:00:00,218.296
2011-04-29 06:00:00,145.174
2011-04-29 07:00:00,100.66
2011-04-29 08:00:00,100.44
2011-04-29 09:00:00,67.228
2011-04-29 10:00:00,56.718
2011-04-29 11:00:00,30.254
2011-04-29 12:00:00,13.322
2011-04-29 13:00:00,43.846
2011-04-29 14:00:00,116.144
2011-04-29 15:00:00,98.41
2011-04-29 16:00:00,255.062
2011-04-29 17:00:00,277.642
2011-04-29 18:00:00,387.17616666666663
2011-04-29 19:00:00,381.275
2011-04-29 20:00:00,389.6333333333333
2011-04-29 21:00:00,291.58
2011-04-29 22:00:00,346.658
2011-04-29 23:00:00,331.978
2011-04-30 00:00:00,389.07606666666663
2011-04-30 01:00:00,368.118
2011-04-30 02:00:00,328.842
2011-04-30 03:00:00,260.302
2011-04-30 04:00:00,221.938
2011-04-30 05:00:00,128.138
2011-04-30 06:00:00,95.126
2011-04-30 07:00:00,38.486
2011-04-30 08:00:00,17.688
2011-04-30 09:00:00,7.238
2011-04-30 10:00:00,4.188
2011-04-30 11:00:00,198.79
2011-04-30 12:00:00,402.158
2011-04-30 13:00:00,194.03
2011-04-30 14:00:00,180.06
2011-04-30 15:00:00,188.656
2011-04-30 16:00:00,199.318
2011-04-30 17:00:00,185.706
2011-04-30 18:00:00,172.426
2011-04-30 19:00:00,179.602
2011-04-30 20:00:00,271.822
2011-04-30 21:00:00,419.192
2011-04-30 22:00:00,431.156
2011-04-30 23:00:00,354.9
2011-05-20 00:00:00,203.804
2011-05-20 01:00:00,156.264
2011-05-20 02:00:00,104.424
2011-05-20 03:00:00,85.806
2011-05-20 04:00:00,28.388
2011-05-20 05:00:00,13.008
2011-05-20 06:00:00,6.772
2011-05-20 07:00:00,4.19
2011-05-20 08:00:00,5.426
2011-05-20 09:00:00,18.722
2011-05-20 10:00:00,90.172
2011-05-20 11:00:00,166.954
2011-05-20 12:00:00,205.918
2011-05-20 13:00:00,229.682
2011-05-20 14:00:00,130.752
2011-05-20 15:00:00,156.182
2011-05-20 16:00:00,177.856
2011-05-20 17:00:00,190.14
2011-05-20 18:00:00,166.456
2011-05-20 19:00:00,177.774
2011-05-20 20:00:00,302.952
2011-05-20 21:00:00,513.508
2011-05-20 22:00:00,460.616
2011-05-20 23:00:00,344.728
2011-05-21 00:00:00,283.562
2011-05-21 01:00:00,205.684
2011-05-21 02:00:00,121.48
2011-05-21 03:00:00,132.59
2011-05-21 04:00:00,30.362
2011-05-21 05:00:00,14.82
2011-05-21 06:00:00,5.78
2011-05-21 07:00:00,4.922
2011-05-21 08:00:00,21.058
2011-05-21 09:00:00,84.656
2011-05-21 10:00:00,258.112
2011-05-21 11:00:00,428.862
2011-05-21 12:00:00,216.902
2011-05-21 13:00:00,144.988
2011-05-21 14:00:00,148.416
2011-05-21 15:00:00,178.686
2011-05-21 16:00:00,172.992
2011-05-21 17:00:00,168.55
2011-05-21 18:00:00,170.234
2011-05-21 19:00:00,276.498
2011-05-21 20:00:00,543.434
2011-05-21 21:00:00,497.55
2011-05-21 22:00:00,383.804
2011-05-21 23:00:00,288.55
2011-05-22 00:00:00,238.522
2011-05-22 01:00:00,202.582
2011-05-22 02:00:00,102.802
2011-05-22 03:00:00,78.588
2011-05-22 04:00:00,37.52
2011-05-22 05:00:00,10.928
2011-05-22 06:00:00,5.672
2011-05-22 07:00:00,20.238
2011-05-22 08:00:00,88.384
2011-05-22 09:00:00,185.894
2011-05-22 10:00:00,393.856
2011-05-22 11:00:00,232.958
2011-05-22 12:00:00,197.868
2011-05-22 13:00:00,168.758
2011-05-22 14:00:00,201.2
2011-05-22 15:00:00,169.608
2011-05-22 16:00:00,161.448
2011-05-22 17:00:00,167.24
2011-05-22 18:00:00,263.984
2011-05-22 19:00:00,457.848
2011-05-22 20:00:00,531.18
2011-05-22 21:00:00,373.856
2011-05-22 22:00:00,283.114
2011-05-22 23:00:00,215.93
2011-05-23 00:00:00,175.428
2011-05-23 01:00:00,133.376
2011-05-23 02:00:00,81.396
2011-05-23 03:00:00,32.67
2011-05-23 04:00:00,35.614
2011-05-23 05:00:00,33.116
2011-05-23 06:00:00,18.766
2011-05-23 07:00:00,40.618
2011-05-23 08:00:00,119.852
2011-05-23 09:00:00,276.794
2011-05-23 10:00:00,381.984
2011-05-23 11:00:00,227.33
2011-05-23 12:00:00,146.924
2011-05-23 13:00:00,178.398
2011-05-23 14:00:00,221.494
2011-05-23 15:00:00,220.724
2011-05-23 16:00:00,219.378
2011-05-23 17:00:00,223.764
2011-05-23 18:00:00,317.054
2011-05-23 19:00:00,529.028
2011-05-23 20:00:00,425.706
2011-05-23 21:00:00,290.464
2011-05-23 22:00:00,214.834
2011-05-23 23:00:00,167.176
2011-05-24 00:00:00,140.57
2011-05-24 01:00:00,119.886
2011-05-24 02:00:00,106.458
2011-05-24 03:00:00,82.788
2011-05-24 04:00:00,51.778
2011-05-24 05:00:00,28.768
2011-05-24 06:00:00,5.358
2011-05-24 07:00:00,11.448
2011-05-24 08:00:00,26.048
2011-05-24 09:00:00,114.152
2011-05-24 10:00:00,107.962
2011-05-24 11:00:00,262.51
2011-05-24 12:00:00,298.264
2011-05-24 13:00:00,343.256
2011-05-24 14:00:00,318.782
2011-05-24 15:00:00,331.686
2011-05-24 16:00:00,326.156
2011-05-24 17:00:00,410.87766666666664
2011-05-24 18:00:00,373.83866666666665
2011-05-24 19:00:00,393.68240000000003
2011-05-24 20:00:00,341.16
2011-05-24 21:00:00,309.398
2011-05-24 22:00:00,288.734
2011-05-24 23:00:00,259.954
2011-05-25 00:00:00,217.778
2011-05-25 01:00:00,117.452
2011-05-25 02:00:00,111.116
2011-05-25 03:00:00,86.19
2011-05-25 04:00:00,57.158
2011-05-25 05:00:00,29.642
2011-05-25 06:00:00,10.354
2011-05-25 07:00:00,11.958
2011-05-25 08:00:00,36.406
2011-05-25 09:00:00,88.708
2011-05-25 10:00:00,93.048
2011-05-25 11:00:00,117.84
2011-05-25 12:00:00,247.708
2011-05-25 13:00:00,250.008
2011-05-25 14:00:00,287.372
2011-05-25 15:00:00,342.66
2011-05-25 16:00:00,325.464
2011-05-25 17:00:00,320.662
2011-05-25 18:00:00,330.002
2011-05-25 19:00:00,328.04726666666664
2011-05-25 20:00:00,299.4
2011-05-25 21:00:00,287.342
2011-05-25 22:00:00,264.654
2011-05-25 23:00:00,226.074
2011-05-26 00:00:00,144.018
2011-05-26 01:00:00,119.066
2011-05-26 02:00:00,94.94
2011-05-26 03:00:00,88.288
2011-05-26 04:00:00,41.722
2011-05-26 05:00:00,20.658
2011-05-26 06:00:00,5.826
2011-05-26 07:00:00,18.08
2011-05-26 08:00:00,56.884
2011-05-26 09:00:00,253.22
2011-05-26 10:00:00,252.818
2011-05-26 11:00:00,329.996
2011-05-26 12:00:00,377.394
2011-05-26 13:00:00,374.256
2011-05-26 14:00:00,376.972
2011-05-26 15:00:00,384.402
2011-05-26 16:00:00,391.03
2011-05-26 17:00:00,381.762
2011-05-26 18:00:00,267.524
2011-05-26 19:00:00,331.332
2011-05-26 20:00:00,231.856
2011-05-26 21:00:00,120.772
2011-05-26 22:00:00,59.918
2011-05-26 23:00:00,52.678
2011-05-27 00:00:00,8.158
2011-05-27 01:00:00,21.758
2011-05-27 02:00:00,38.008
2011-05-27 03:00:00,144.85
2011-05-27 04:00:00,297.7
2011-05-27 05:00:00,430.342
2011-05-27 06:00:00,174.952
2011-05-27 07:00:00,137.468
2011-05-27 08:00:00,149.934
2011-05-27 09:00:00,145.196
2011-05-27 10:00:00,142.8
2011-05-27 11:00:00,233.012
2011-05-27 12:00:00,513.72
2011-05-27 13:00:00,512.734
2011-05-27 14:00:00,368.09
2011-05-27 15:00:00,279.316
2011-05-27 16:00:00,217.502
2011-05-27 17:00:00,183.534
2011-05-27 18:00:00,122.516
2011-05-27 19:00:00,38.194
2011-05-27 20:00:00,17.948
2011-05-27 21:00:00,8.544
2011-05-27 22:00:00,4.754
2011-05-27 23:00:00,20.29
2011-05-28 00:00:00,109.654
2011-05-28 01:00:00,134.7
2011-05-28 02:00:00,210.888
2011-05-28 03:00:00,184.09
2011-05-28 04:00:00,139.7
2011-05-28 05:00:00,167.14
2011-05-28 06:00:00,207.114
2011-05-28 07:00:00,188.656
2011-05-28 08:00:00,193.02
2011-05-28 09:00:00,190.384
2011-05-28 10:00:00,282.77
2011-05-28 11:00:00,494.434
2011-05-28 12:00:00,350.952
2011-05-28 13:00:00,276.686
2011-05-28 14:00:00,200.666
2011-05-28 15:00:00,155.096
2011-05-28 16:00:00,88.814
2011-05-28 17:00:00,35.818
2011-05-28 18:00:00,13.78
2011-05-28 19:00:00,7.596
2011-05-28 20:00:00,3.904
2011-05-28 21:00:00,5.734
2011-05-28 22:00:00,21.352
2011-05-28 23:00:00,103.756
2011-05-29 00:00:00,434.682
2011-05-29 01:00:00,184.266
2011-05-29 02:00:00,155.716
2011-05-29 03:00:00,174.372
2011-05-29 04:00:00,209.474
2011-05-29 05:00:00,197.404
2011-05-29 06:00:00,176.72
2011-05-29 07:00:00,182.344
2011-05-29 08:00:00,270.24
2011-05-29 09:00:00,461.125
2011-05-29 10:00:00,417.494
2011-05-29 11:00:00,331.612
2011-05-29 12:00:00,265.116
2011-05-29 13:00:00,230.054
2011-05-29 14:00:00,163.03
2011-05-29 15:00:00,94.16
2011-05-29 16:00:00,40.94
2011-05-29 17:00:00,18.188
2011-05-29 18:00:00,7.03
2011-05-29 19:00:00,390.244
2011-05-29 20:00:00,223.018
2011-05-29 21:00:00,172.284
2011-05-29 22:00:00,193.088
2011-05-29 23:00:00,170.952
2011-05-30 00:00:00,159.578
2011-05-30 01:00:00,156.848
2011-05-30 02:00:00,160.01
2011-05-30 03:00:00,260.42
2011-05-30 04:00:00,502.393
2011-05-30 05:00:00,448.728
2011-05-30 06:00:00,381.114
2011-05-30 07:00:00,277.348
2011-05-30 08:00:00,222.874
2011-05-30 09:00:00,188.836
2011-05-30 10:00:00,106.79
2011-05-30 11:00:00,46.226
2011-05-30 12:00:00,26.99
2011-05-30 13:00:00,15.934
2011-05-30 14:00:00,8.81
2011-05-30 15:00:00,9.284
2011-05-30 16:00:00,27.55
2011-05-30 17:00:00,122.26
2011-05-30 18:00:00,307.694
2011-05-30 19:00:00,402.276
2011-05-30 20:00:00,204.672
2011-05-30 21:00:00,157.424
2011-05-30 22:00:00,171.894
2011-05-30 23:00:00,198.296
2011-05-31 00:00:00,193.19
2011-05-31 01:00:00,188.898
2011-05-31 02:00:00,174.594
2011-05-31 03:00:00,277.994
2011-05-31 04:00:00,405.54
2011-05-31 05:00:00,454.212
2011-05-31 06:00:00,351.578
2011-05-31 07:00:00,280.116
2011-05-31 08:00:00,220.96
2011-05-31 09:00:00,180.17
2011-05-31 10:00:00,120.144
2011-05-31 11:00:00,52.936
2011-05-31 12:00:00,26.532
2011-05-31 13:00:00,17.456
2011-05-31 14:00:00,6.65
2011-05-31 15:00:00,7.468
2011-05-31 16:00:00,23.96
2011-05-31 17:00:00,104.462
2011-05-31 18:00:00,249.048
2011-05-31 19:00:00,366.21
2011-05-31 20:00:00,216.336
2011-05-31 21:00:00,147.426
2011-05-31 22:00:00,179.816
2011-05-31 23:00:00,220.934
2011-06-20 00:00:00,227.596
2011-06-20 01:00:00,223.154
2011-06-20 02:00:00,217.86
2011-06-20 03:00:00,323.264
2011-06-20 04:00:00,565.762
2011-06-20 05:00:00,504.114
2011-06-20 06:00:00,388.824
2011-06-20 07:00:00,295.974
2011-06-20 08:00:00,226.614
2011-06-20 09:00:00,158.144
2011-06-20 10:00:00,303.63733333333334
2011-06-20 11:00:00,296.6743333333334
2011-06-20 12:00:00,223.477
2011-06-20 13:00:00,60.216
2011-06-20 14:00:00,54.514
2011-06-20 15:00:00,28.932
2011-06-20 16:00:00,88.156
2011-06-20 17:00:00,154.876
2011-06-20 18:00:00,263.8646666666666
2011-06-20 19:00:00,353.497
2011-06-20 20:00:00,351.72833333333335
2011-06-20 21:00:00,401.668
2011-06-20 22:00:00,405.884
2011-06-20 23:00:00,412.913
2011-06-21 00:00:00,406.62
2011-06-21 01:00:00,416.9595
2011-06-21 02:00:00,400.927
2011-06-21 03:00:00,356.9413333333333
2011-06-21 04:00:00,308.75506666666666
2011-06-21 05:00:00,272.6076666666666
2011-06-21 06:00:00,328.715
2011-06-21 07:00:00,255.625
2011-06-21 08:00:00,232.9417333333333
2011-06-21 09:00:00,84.174
2011-06-21 10:00:00,49.764
2011-06-21 11:00:00,28.108
2011-06-21 12:00:00,143.618
2011-06-21 13:00:00,297.8388333333333
2011-06-21 14:00:00,341.85790000000003
2011-06-21 15:00:00,397.21393333333333
2011-06-21 16:00:00,391.50866666666667
2011-06-21 17:00:00,394.65566666666666
2011-06-21 18:00:00,391.74500000000006
2011-06-21 19:00:00,400.21580000000006
2011-06-21 20:00:00,398.0595
2011-06-21 21:00:00,357.01523333333336
2011-06-21 22:00:00,299.5564
2011-06-21 23:00:00,278.59866666666665
2011-06-22 00:00:00,211.7085
2011-06-22 01:00:00,48.93
2011-06-22 02:00:00,15.096
2011-06-22 03:00:00,9.688
2011-06-22 04:00:00,4.08
2011-06-22 05:00:00,5.682
2011-06-22 06:00:00,21.454
2011-06-22 07:00:00,109.94
2011-06-22 08:00:00,260.564
2011-06-22 09:00:00,352.172
2011-06-22 10:00:00,125.776
2011-06-22 11:00:00,182.728
2011-06-22 12:00:00,185.444
2011-06-22 13:00:00,291.898
2011-06-22 14:00:00,552.9436666666668
2011-06-22 15:00:00,383.072
2011-06-22 16:00:00,291.406
2011-06-22 17:00:00,37.616
2011-06-22 18:00:00,112.478
2011-06-22 19:00:00,227.78
2011-06-22 20:00:00,378.636
2011-06-22 21:00:00,121.15
2011-06-22 22:00:00,161.87
2011-06-22 23:00:00,149.25
2011-06-23 00:00:00,238.352
2011-06-23 01:00:00,481.485
2011-06-23 02:00:00,376.042
2011-06-23 03:00:00,354.044
2011-06-23 04:00:00,222.188
2011-06-23 05:00:00,163.574
2011-06-23 06:00:00,103.312
2011-06-23 07:00:00,43.558
2011-06-23 08:00:00,29.02
2011-06-23 09:00:00,8.968
2011-06-23 10:00:00,6.582
2011-06-23 11:00:00,6.73
2011-06-23 12:00:00,26.642
2011-06-23 13:00:00,112.946
2011-06-23 14:00:00,299.648
2011-06-23 15:00:00,464.134
2011-06-23 16:00:00,202.602
2011-06-23 17:00:00,120.142
2011-06-23 18:00:00,158.518
2011-06-23 19:00:00,198.374
2011-06-23 20:00:00,191.092
2011-06-23 21:00:00,169.384
2011-06-23 22:00:00,177.78
2011-06-23 23:00:00,296.04
2011-06-24 00:00:00,515.036
2011-06-24 01:00:00,547.898
2011-06-24 02:00:00,372.15
2011-06-24 03:00:00,294.276
2011-06-24 04:00:00,218.612
2011-06-24 05:00:00,150.63
2011-06-24 06:00:00,100.86
2011-06-24 07:00:00,43.592
2011-06-24 08:00:00,19.644
2011-06-24 09:00:00,8.8
2011-06-24 10:00:00,10.232
2011-06-24 11:00:00,13.378
2011-06-24 12:00:00,32.378
2011-06-24 13:00:00,117.28
2011-06-24 14:00:00,271.576
2011-06-24 15:00:00,462.506
2011-06-24 16:00:00,200.628
2011-06-24 17:00:00,127.004
2011-06-24 18:00:00,153.808
2011-06-24 19:00:00,188.316
2011-06-24 20:00:00,194.492
2011-06-24 21:00:00,179.818
2011-06-24 22:00:00,194.478
2011-06-24 23:00:00,299.21
2011-06-25 00:00:00,545.428
2011-06-25 01:00:00,548.368
2011-06-25 02:00:00,397.214
2011-06-25 03:00:00,306.638
2011-06-25 04:00:00,213.808
2011-06-25 05:00:00,152.354
2011-06-25 06:00:00,37.814
2011-06-25 07:00:00,6.604
2011-06-25 08:00:00,31.438
2011-06-25 09:00:00,125.198
2011-06-25 10:00:00,275.922
2011-06-25 11:00:00,200.582
2011-06-25 12:00:00,150.988
2011-06-25 13:00:00,159.95
2011-06-25 14:00:00,150.462
2011-06-25 15:00:00,152.078
2011-06-25 16:00:00,474.852
2011-06-25 17:00:00,496.734
2011-06-25 18:00:00,371.428
2011-06-25 19:00:00,275.334
2011-06-25 20:00:00,200.822
2011-06-25 21:00:00,172.43
2011-06-25 22:00:00,136.914
2011-06-25 23:00:00,76.304
2011-06-26 00:00:00,56.772
2011-06-26 01:00:00,57.562
2011-06-26 02:00:00,53.794
2011-06-26 03:00:00,10.092
2011-06-26 04:00:00,24.362
2011-06-26 05:00:00,127.31
2011-06-26 06:00:00,281.162
2011-06-26 07:00:00,388.678
2011-06-26 08:00:00,210.588
2011-06-26 09:00:00,180.808
2011-06-26 10:00:00,149.824
2011-06-26 11:00:00,163.824
2011-06-26 12:00:00,167.232
2011-06-26 13:00:00,147.624
2011-06-26 14:00:00,154.442
2011-06-26 15:00:00,229.746
2011-06-26 16:00:00,456.874
2011-06-26 17:00:00,460.146
2011-06-26 18:00:00,367.992
2011-06-26 19:00:00,271.064
2011-06-26 20:00:00,218.282
2011-06-26 21:00:00,171.282
2011-06-26 22:00:00,131.536
2011-06-26 23:00:00,78.526
2011-06-27 00:00:00,57.622
2011-06-27 01:00:00,53.202
2011-06-27 02:00:00,47.002
2011-06-27 03:00:00,63.708
2011-06-27 04:00:00,134.006
2011-06-27 05:00:00,276.146
2011-06-27 06:00:00,413.014
2011-06-27 07:00:00,195.33
2011-06-27 08:00:00,148.334
2011-06-27 09:00:00,178.586
2011-06-27 10:00:00,190.914
2011-06-27 11:00:00,198.772
2011-06-27 12:00:00,191.988
2011-06-27 13:00:00,190.186
2011-06-27 14:00:00,308.602
2011-06-27 15:00:00,487.708
2011-06-27 16:00:00,488.854
2011-06-27 17:00:00,378.968
2011-06-27 18:00:00,200.514
2011-06-27 19:00:00,192.372
2011-06-27 20:00:00,145.076
2011-06-27 21:00:00,263.363
2011-06-27 22:00:00,136.688
2011-06-27 23:00:00,116.638
2011-06-28 00:00:00,157.334
2011-06-28 01:00:00,298.848
2011-06-28 02:00:00,313.898
2011-06-28 03:00:00,277.008
2011-06-28 04:00:00,344.5065
2011-06-28 05:00:00,352.722
2011-06-28 06:00:00,359.302
2011-06-28 07:00:00,349.766
2011-06-28 08:00:00,365.424
2011-06-28 09:00:00,350.824
2011-06-28 10:00:00,348.406
2011-06-28 11:00:00,367.282
2011-06-28 12:00:00,321.85
2011-06-28 13:00:00,307.12
2011-06-28 14:00:00,286.138
2011-06-28 15:00:00,268.886
2011-06-28 16:00:00,205.59
2011-06-28 17:00:00,186.45
2011-06-28 18:00:00,135.074
2011-06-28 19:00:00,143.98
2011-06-28 20:00:00,144.91
2011-06-28 21:00:00,108.492
2011-06-28 22:00:00,133.55
2011-06-28 23:00:00,176.27
2011-06-29 00:00:00,245.692
2011-06-29 01:00:00,220.422
2011-06-29 02:00:00,275.442
2011-06-29 03:00:00,320.5005
2011-06-29 04:00:00,360.4675
2011-06-29 05:00:00,375.558
2011-06-29 06:00:00,397.476
2011-06-29 07:00:00,380.6605
2011-06-29 08:00:00,359.698
2011-06-29 09:00:00,373.818
2011-06-29 10:00:00,359.007
2011-06-29 11:00:00,366.214
2011-06-29 12:00:00,347.878
2011-06-29 13:00:00,338.6158333333334
2011-06-29 14:00:00,285.78
2011-06-29 15:00:00,162.498
2011-06-29 16:00:00,54.402
2011-06-29 17:00:00,57.224
2011-06-29 18:00:00,11.128
2011-06-29 19:00:00,31.016
2011-06-29 20:00:00,128.03
2011-06-29 21:00:00,141.164
2011-06-29 22:00:00,160.308
2011-06-29 23:00:00,208.15
2011-06-30 00:00:00,205.758
2011-06-30 01:00:00,185.582
2011-06-30 02:00:00,250.846
2011-06-30 03:00:00,403.75
2011-06-30 04:00:00,368.26
2011-06-30 05:00:00,265.438
2011-06-30 06:00:00,81.984
2011-06-30 07:00:00,32.0
2011-06-30 08:00:00,19.284
2011-06-30 09:00:00,11.166
2011-06-30 10:00:00,6.15
2011-06-30 11:00:00,7.398
2011-06-30 12:00:00,22.052
2011-06-30 13:00:00,118.46
2011-06-30 14:00:00,305.24
2011-06-30 15:00:00,433.164
2011-06-30 16:00:00,192.568
2011-06-30 17:00:00,122.056
2011-06-30 18:00:00,179.948
2011-06-30 19:00:00,164.82
2011-06-30 20:00:00,161.548
2011-06-30 21:00:00,263.014
2011-06-30 22:00:00,486.396
2011-06-30 23:00:00,533.468
2011-07-20 00:00:00,366.644
2011-07-20 01:00:00,297.096
2011-07-20 02:00:00,221.226
2011-07-20 03:00:00,160.162
2011-07-20 04:00:00,101.826
2011-07-20 05:00:00,44.632
2011-07-20 06:00:00,18.506
2011-07-20 07:00:00,15.368
2011-07-20 08:00:00,5.49
2011-07-20 09:00:00,29.272
2011-07-20 10:00:00,39.026
2011-07-20 11:00:00,133.206
2011-07-20 12:00:00,285.91
2011-07-20 13:00:00,446.354
2011-07-20 14:00:00,199.018
2011-07-20 15:00:00,201.804
2011-07-20 16:00:00,185.062
2011-07-20 17:00:00,168.874
2011-07-20 18:00:00,179.292
2011-07-20 19:00:00,286.7
2011-07-20 20:00:00,535.646
2011-07-20 21:00:00,558.908
2011-07-20 22:00:00,376.75
2011-07-20 23:00:00,307.178
2011-07-21 00:00:00,219.37
2011-07-21 01:00:00,96.27
2011-07-21 02:00:00,45.28
2011-07-21 03:00:00,11.844
2011-07-21 04:00:00,5.932
2011-07-21 05:00:00,28.258
2011-07-21 06:00:00,118.168
2011-07-21 07:00:00,294.67
2011-07-21 08:00:00,400.174
2011-07-21 09:00:00,194.176
2011-07-21 10:00:00,125.214
2011-07-21 11:00:00,141.442
2011-07-21 12:00:00,159.682
2011-07-21 13:00:00,147.562
2011-07-21 14:00:00,161.516
2011-07-21 15:00:00,148.328
2011-07-21 16:00:00,240.2
2011-07-21 17:00:00,514.28
2011-07-21 18:00:00,488.772
2011-07-21 19:00:00,376.196
2011-07-21 20:00:00,273.198
2011-07-21 21:00:00,205.69
2011-07-21 22:00:00,175.354
2011-07-21 23:00:00,131.374
2011-07-22 00:00:00,66.582
2011-07-22 01:00:00,51.548
2011-07-22 02:00:00,10.294
2011-07-22 03:00:00,301.384
2011-07-22 04:00:00,191.524
2011-07-22 05:00:00,153.086
2011-07-22 06:00:00,178.104
2011-07-22 07:00:00,194.28
2011-07-22 08:00:00,191.386
2011-07-22 09:00:00,199.004
2011-07-22 10:00:00,312.998
2011-07-22 11:00:00,492.268
2011-07-22 12:00:00,479.416
2011-07-22 13:00:00,373.142
2011-07-22 14:00:00,269.992
2011-07-22 15:00:00,206.626
2011-07-22 16:00:00,217.458
2011-07-22 17:00:00,149.932
2011-07-22 18:00:00,215.12633333333332
2011-07-22 19:00:00,231.473
2011-07-22 20:00:00,147.309
2011-07-22 21:00:00,120.836
2011-07-22 22:00:00,39.414
2011-07-22 23:00:00,33.162
2011-07-23 00:00:00,55.872
2011-07-23 01:00:00,221.238
2011-07-23 02:00:00,213.306
2011-07-23 03:00:00,342.432
2011-07-23 04:00:00,338.248
